TimeStamp,Price_axie-infinity,Mcap_axie-infinity,Volumes_axie-infinity,Price_the-sandbox,Mcap_the-sandbox,Volumes_the-sandbox,Price_gala,Mcap_gala,Volumes_gala,Price_illuvium,Mcap_illuvium,Volumes_illuvium,Price_mobox,Mcap_mobox,Volumes_mobox,Price_vulcan-forged,Mcap_vulcan-forged,Volumes_vulcan-forged,Price_ufo-gaming,Mcap_ufo-gaming,Volumes_ufo-gaming,Price_starlink,Mcap_starlink,Volumes_starlink,Price_decentral-games,Mcap_decentral-games,Volumes_decentral-games,Price_bezoge-earth,Mcap_bezoge-earth,Volumes_bezoge-earth,Price_alien-worlds,Mcap_alien-worlds,Volumes_alien-worlds,Price_aavegotchi,Mcap_aavegotchi,Volumes_aavegotchi,Price_my-neighbor-alice,Mcap_my-neighbor-alice,Volumes_my-neighbor-alice,Price_crabada,Mcap_crabada,Volumes_crabada,Price_aurory,Mcap_aurory,Volumes_aurory,Price_splinterlands,Mcap_splinterlands,Volumes_splinterlands,Price_gods-unchained,Mcap_gods-unchained,Volumes_gods-unchained,Price_derace,Mcap_derace,Volumes_derace,Price_star-atlas-dao,Mcap_star-atlas-dao,Volumes_star-atlas-dao,Price_sipher,Mcap_sipher,Volumes_sipher,Price_rome,Mcap_rome,Volumes_rome,Price_revv,Mcap_revv,Volumes_revv,Price_chain-guardians,Mcap_chain-guardians,Volumes_chain-guardians,Price_guild-of-guardians,Mcap_guild-of-guardians,Volumes_guild-of-guardians,Price_blockchain-monster-hunt,Mcap_blockchain-monster-hunt,Volumes_blockchain-monster-hunt,Price_vidya,Mcap_vidya,Volumes_vidya,Price_micropets,Mcap_micropets,Volumes_micropets,Price_realm,Mcap_realm,Volumes_realm,Price_deepspace,Mcap_deepspace,Volumes_deepspace,Price_waves-ducks,Mcap_waves-ducks,Volumes_waves-ducks,Price_pegaxy-stone,Mcap_pegaxy-stone,Volumes_pegaxy-stone,Price_faraland,Mcap_faraland,Volumes_faraland,Price_nifty-league,Mcap_nifty-league,Volumes_nifty-league,Price_1-up,Mcap_1-up,Volumes_1-up,Price_dope-wars-paper,Mcap_dope-wars-paper,Volumes_dope-wars-paper,Price_binamon,Mcap_binamon,Volumes_binamon,Price_revomon,Mcap_revomon,Volumes_revomon,Price_galaxy-fight-club,Mcap_galaxy-fight-club,Volumes_galaxy-fight-club,Price_fear,Mcap_fear,Volumes_fear,Price_kainet,Mcap_kainet,Volumes_kainet,Price_polker,Mcap_polker,Volumes_polker,Price_monsta-infinite,Mcap_monsta-infinite,Volumes_monsta-infinite,Price_must,Mcap_must,Volumes_must,Price_mist,Mcap_mist,Volumes_mist,Price_my-defi-pet,Mcap_my-defi-pet,Volumes_my-defi-pet,Price_the-crypto-prophecies,Mcap_the-crypto-prophecies,Volumes_the-crypto-prophecies,Price_defi-warrior,Mcap_defi-warrior,Volumes_defi-warrior,Price_polkawar,Mcap_polkawar,Volumes_polkawar,Price_genesis-worlds,Mcap_genesis-worlds,Volumes_genesis-worlds,Price_elpis-battle,Mcap_elpis-battle,Volumes_elpis-battle,Price_ethermon,Mcap_ethermon,Volumes_ethermon,Price_cryptowar-xblade,Mcap_cryptowar-xblade,Volumes_cryptowar-xblade,Price_the-three-kingdoms,Mcap_the-three-kingdoms,Volumes_the-three-kingdoms,Price_snook,Mcap_snook,Volumes_snook,Price_my-master-war,Mcap_my-master-war,Volumes_my-master-war
2021-09-22,50.24246994,2901193884,380406182.4,0.59514783,528768313.4,110146727.5,0.09843968,735154437,592074587.7,415.1439604,263523446.8,25955142.45,4.376141345,129933037.3,52785456.08,3.968177506,76020038.81,3127517.793,2.11E-06,54170259.69,1705310.21,1.08E-05,107944306.9,6130565.096,,,,1.87E-10,0,371932.5629,0.153154458,189325972,79883579.78,1.629632124,86486430.22,61983199.74,9.290139235,161413356.8,80151739.34,,,,,,,0.219660403,0,1651300.341,,,,3.027997236,0,13908359.01,7.140842378,153483213.5,16213081.02,,,,,,,0.130206962,28786806.99,1102990.067,0.969176926,40402358.78,2795881.713,,,,,,,0.147826405,6261749.788,67705.36487,,,,0.295289769,0,799829.2075,0.028290088,1621410.706,13069.67077,1463.372821,124207307,692935.513,,,,2.245686083,14772791.26,811590.6444,,,,0.031357499,0,7841.481865,0.006233989,5076668.264,424862.8626,0.15873847,19028859.03,4706647.969,0.209473172,4703717.416,93828.84745,,,,0.752411517,5709435.172,5963101.841,,,,0.088293439,3259879.9,708249.2624,1.941184506,0,2805547.241,55.70581696,5283637.483,99108.32268,0.066099076,3713906.655,1337075.036,1.794237879,21662477.46,2266077.273,0.110741983,6936839.147,916327.8126,0.023462326,0,578212.8489,0.140825036,1793062.059,1620913.596,,,,,,,0.145015227,3000360.412,76981.54853,,,,,,,1.332089259,0,139466.0266,,,
2021-09-23,61.57150262,3556704958,706595362.1,0.6949402,621299523.8,98628099.04,0.107985231,810222696.3,345550503.8,536.7748193,340915839.7,255602238.4,5.130335549,152906763.1,45120303.32,6.004527376,113093184.3,8083082.458,2.77E-06,71593477.54,1305885.422,1.31E-05,131167645.8,5526226.087,,,,2.01E-10,0,387162.4729,0.18213243,226368894.1,66820575.21,1.657043743,88578452.57,29213688.24,11.27291267,196874539.5,96721848.45,,,,,,,0.276230879,0,1852446.957,,,,3.280714191,0,11313167.36,7.517899903,162691707.8,15690875.42,,,,,,,0.139221885,30860643.06,1132713.466,1.118015769,47155396.65,2994378.14,,,,,,,0.15955633,6727746.54,61021.04448,,,,0.288284346,0,1272121.854,0.0310384,1788080.734,8808.567107,1541.903978,130207229.1,410489.5813,,,,2.454898266,16145961.67,520778.0012,,,,0.034606534,0,8088.768118,0.009211417,7394464.666,290602.917,0.201076708,24043638.48,2385250.21,0.233287343,5246024.129,118778.064,,,,0.782324974,5992065.358,6469807.071,,,,0.097989728,3609216.466,385653.787,2.038758325,0,2910133.057,64.17089704,6058993.584,122605.8317,0.077872028,4330548.257,874765.1422,2.373983289,28773391.85,3632616.083,0.122311221,7798894.667,813590.7122,0.023084185,0,517187.7417,0.154818826,1973750.106,1827667.622,,,,,,,0.151662897,3139356.202,56684.6747,,,,,,,1.341861777,0,144422.8112,,,
2021-09-24,67.47373892,3905984779,516361771.9,0.745679122,655799877.2,253548257.3,0.113574615,857433647.9,350469168.5,578.9582851,367832296.7,161152282,5.051047739,149970869.9,51716519.54,7.08634907,134223700.3,10109994.24,2.60E-06,66816087.57,1126366.082,1.35E-05,134509865.2,2715121.843,,,,1.93E-10,0,411509.4481,0.186460047,231314775.6,62639981.73,1.653134349,89087770.17,31051091.47,11.37286911,197889690,82974920.88,,,,,,,0.292296425,0,2158945.564,,,,3.643073856,0,13893630.33,7.440620396,160626799.3,12880646.32,,,,,,,0.143011197,31672440.67,1689638.971,1.045872659,43999525.62,1921167.729,,,,,,,0.178645602,7559801.909,94920.10049,,,,0.286762204,0,779823.4956,0.030186188,1717176.441,6911.903942,1561.851703,131184089.7,253074.4554,,,,2.791954863,18431658.72,1417738.581,,,,0.036545168,0,36236.71152,0.007971782,6446088.914,162372.4726,0.280209603,34059030.63,12012456,0.226620913,5366262.22,84462.41506,,,,0.788787779,5986825.137,5502996.066,,,,0.096285278,3549076.955,238994.0059,1.757993771,0,4374320.149,66.835627,6351740.992,180596.9775,0.090723366,5112904.722,1447817.97,2.119756197,25566062.07,2426194.263,0.122831052,7837788.54,893056.7657,0.02823531,0,1189060.682,0.14779595,1915652.257,1229014.39,,,,,,,0.134311296,2782727.235,10939.97846,,,,,,,1.529092213,0,158473.0724,,,
2021-09-25,68.37819843,3975217719,639034810.3,0.680007841,606138317.3,100704821.7,0.097214883,734047140.8,289185267.1,509.9904373,323470896,55236470.58,4.366710202,129058097.5,51471977.97,7.763238751,147877194.8,7698023.258,2.73E-06,70252250.99,2623237.278,1.16E-05,116390540.1,13183959.65,,,,2.14E-10,0,53084.34006,0.168591112,208930422.3,76997839.58,1.602245294,85370501.01,26332693.59,10.15255291,175673572.9,80945782.72,,,,,,,0.361991988,0,3970785.995,,,,3.204390464,0,7850824.923,6.944177781,149560390.1,14205886.97,,,,,,,0.130253364,28857943.85,1880722.55,1.03057477,43306761.4,1982209.445,,,,,,,0.168757555,7173737.534,139456.3065,,,,0.253138493,0,401534.1191,0.028047118,1615524.168,4189.065078,1500.770452,127172800.7,338257.7111,,,,2.613612664,17297032.51,1071861.817,,,,0.035319093,0,7150.309757,0.008082979,6540278.772,161046.4431,0.262996343,34318354.67,31271027.54,0.212199889,4776277.339,227992.757,,,,0.76621625,5851391.131,6373184.676,,,,0.097211152,3574801.595,390377.4698,1.554113453,0,3695906.885,62.42689225,5927314.186,76590.05464,0.091766078,5185032.273,1640235.449,2.063320718,25006332.75,1601272.421,0.122054894,7773079.958,821392.3313,0.026953135,0,691729.0115,0.126476327,1738173.788,1484494.58,,,,,,,0.220861013,4580692.865,69956.4713,,,,,,,1.259006611,0,248029.9607,,,
2021-09-26,65.74807342,3802057464,248045754.9,0.669823305,597695491.7,63151274.24,0.092859049,700807648.4,151418016.4,518.0224907,329082054.8,30138372.57,4.144958248,122873407,25598575.75,7.389787794,140504456.2,5161285.273,3.28E-06,84320726.93,3085012.955,1.08E-05,107651417.2,9775613.986,,,,1.89E-10,0,271405.3346,0.164306727,203441169.8,43685020.34,1.582441423,83131220.67,35898296.57,9.918213207,172978736.8,42805314.82,,,,,,,0.324058949,0,2499369.722,,,,3.143770391,0,6004561.912,6.910752202,149376581.5,8424188.57,,,,,,,0.127368513,28251634.32,590812.9828,1.006407544,42249277.43,1154730.964,,,,,,,0.164642085,6975854.344,55600.25445,,,,0.249296575,0,388659.3627,0.027282386,1562299.606,4762.180532,1518.475569,128456589.5,149532.3511,,,,2.482842891,16415172.59,817128.2941,,,,0.035148508,0,26518.80816,0.006993908,5607724.701,109935.9979,0.25496026,32556121.24,7855617.906,0.197314375,4535860.724,78375.81228,,,,0.721792438,5533070.51,6245288.023,,,,0.096672045,4081959.519,394081.5882,1.440267277,0,1506765.951,61.80809237,5867215.94,38364.95099,0.085921903,4855867.866,932187.3341,2.10068924,25460084.98,1762379.879,0.112889051,7195569.487,694720.7702,0.026365545,0,459552.5372,0.117645919,1612272.979,1232482.578,,,,,,,0.155717657,3314010.189,71516.68473,,,,,,,1.207453801,0,51461.44536,,,
2021-09-27,63.76747624,3691038027,301997193.7,0.657136239,585501364,82363746.55,0.08713388,657024571,186586067.4,518.0995784,328877208.1,35843364.53,3.906217172,131650250.7,54858877.75,6.462968258,122652272.7,4126830.87,3.54E-06,90421020.82,5006907.493,1.11E-05,111105741.3,10038978.17,,,,1.83E-10,0,535986.5172,0.162130965,201119097.4,70346936.97,1.601572274,83889601.4,29752779.18,9.911274649,172456178.9,77886010.34,,,,,,,0.339445039,0,3160502.451,,,,2.844351215,0,11910658.78,6.762504999,146167683,9708128.111,,,,,,,0.12478448,27628718.75,1062840.352,1.036569411,43608141,1341788.531,,,,,,,0.15387227,6434448.47,135236.9429,,,,0.238222552,0,312105.6262,0.026918642,1581270.632,4034.397844,1391.769117,118618999.9,576461.3887,,,,2.297700707,15170706.09,959693.5914,,,,0.036452166,0,2307.922511,0.007165676,6046432.081,76568.07461,0.262814391,34616390.91,5680221.058,0.205405875,4611487.625,122676.4807,,,,0.835985304,6395731.58,5428338.449,,,,0.096374576,4181969.027,316069.8609,1.341623058,0,1510175.75,60.5142366,5786062.472,85176.08104,0.082828863,4666166.429,862066.8627,1.979804509,23966917.05,2593195.895,0.111176424,7056921.552,770877.522,0.023925982,0,655988.9992,0.112890971,1553271.482,929600.142,,,,,,,0.163577916,3285159.115,52092.00413,,,,,,,1.176431155,0,45605.10539,,,
2021-09-28,63.64221136,3683660274,209613683.3,0.631498065,571895561.1,56830554.84,0.0841788,641213758.7,145203040.6,498.5165678,316184708.4,28811134.52,3.946046264,133593912.5,53810579.25,6.962620001,132134513.6,3676438.043,3.28E-06,86145997.38,1126634.319,9.96E-06,99738515.57,4244950.061,,,,1.62E-10,0,795496.5783,0.154889975,193205688.2,56587509.59,1.56722343,82387281.54,27992712.53,9.453986996,165093105.9,59440782.66,,,,,,,0.362066949,0,5804456.821,,,,2.766831477,0,10659098.12,6.827767455,147479777,8779310.614,,,,,,,0.123985332,27525044.36,845151.2688,0.973413043,40909834.24,1379018.987,,,,,,,0.153126496,6447785.631,78665.96877,,,,0.247960143,0,273185.2789,0.027528811,1582888.291,5892.11186,1404.20492,118705712.6,495875.204,,,,2.355087071,15516202.55,679882.9092,,,,0.034117398,0,5077.03127,0.004990164,4038914.198,240977.2235,0.232743972,29804621.56,4865923.127,0.216042706,4849981.981,166911.9259,,,,0.800167394,6147706.94,5188725.776,,,,0.090131621,3888486.086,271803.8698,1.369749963,0,1799654.772,58.71336132,5565634.8,48489.88308,0.084371005,4896505.168,1272012.201,1.952863928,24041380,3184527.043,0.106228377,6742177.574,742591.6341,0.023587344,0,352250.3122,0.111327646,1548880.889,736569.7035,,,,,,,0.150147674,3213134.149,61138.27392,,,,,,,1.100829254,0,57592.22657,,,
2021-09-29,69.21119421,4006499167,671257825.1,0.599948773,537039528.3,91172769.88,0.076594279,589107429.4,98286243.15,456.9118476,289944202,33149041.84,3.953342462,133473602.5,34266076.76,5.55643386,107285104.1,2950732.51,2.77E-06,72605092.98,1690126.528,9.53E-06,95257358.85,1977203.189,,,,1.54E-10,0,1016447.126,0.152156304,190286059,55529261.08,1.555523747,81380016.27,31601247.54,10.13777746,176392866.4,132414579.4,,,,,,,0.365621087,0,4182757.053,,,,2.684435304,0,12614037.97,6.389365592,138010296.8,6017150.179,,,,,,,0.117480312,26053855.58,947045.1316,0.886588526,37477162.11,1492116.593,,,,,,,0.147789199,6254767.956,174397.2371,,,,0.202078981,0,279592.7873,0.02547691,1473560.002,8891.111855,1540.042781,130188887.1,1571755.226,,,,2.109158226,13994103.03,693711.9259,,,,0.034145078,0,42803.42796,0.006850851,5597256.869,259052.6577,0.35563826,45610262.51,23042119.69,0.201539436,4529849.473,65895.53641,,,,0.765704022,5887026.56,6928517.744,,,,0.077910832,3328319.126,635577.059,1.247812232,0,1269232.884,56.67991539,5341596.352,40894.45916,0.082700735,4687137.107,1216135.068,1.924239396,23353484.85,3420273.697,0.084597397,5429322.94,1579445.645,0.023217588,0,586446.8514,0.11515454,1705578.57,1289184.195,,,,,,,0.177922885,3677092.529,69801.66667,,,,,,,1.009334489,0,39029.93545,,,
2021-09-30,69.21663276,4009380547,563362883.7,0.604566499,538377507.4,70692376.63,0.082955219,623455964.8,148758610.5,471.8115133,298588592.3,244723086.9,4.686899347,156842271.8,100179785.8,5.178931713,97999293.75,3078809.875,2.92E-06,75265915.37,4398728.144,8.87E-06,88570042.64,6683527.176,,,,1.53E-10,0,1288974.335,0.156624233,194213026.2,65728362.93,1.573189978,82190605.17,33183505.48,10.29475807,178851785.9,118652798.4,,,,,,,0.485985255,0,12435214.95,,,,2.596380888,0,15449055.7,6.440030293,138812327.8,5818874.751,,,,,,,0.119231788,26395864.07,978601.3216,0.831865739,34920112.38,1813392.334,,,,,,,0.137155497,5697197.298,224558.3361,,,,0.229943964,0,465719.5975,0.03390686,1937544.599,67364.61243,1468.978494,124181448.5,341827.9791,,,,2.223798071,14630482.5,617619.5877,,,,0.029871944,0,47408.77304,0.008071246,6615124.219,160320.2005,0.257959187,35800302.71,44377494.96,0.229112666,5208156.573,130263.7153,,,,0.754754088,5802904.116,4902692.092,,,,0.085017011,3578907.201,1828487.29,1.227716174,0,1089993.651,62.72517621,5940209.086,181213.7056,0.079937983,4448324.414,1001343.1,1.907409059,23083894.65,2076475.726,0.093083524,5979261.075,1524910.511,0.023541792,0,900392.5088,0.12756306,1879516.586,1788309.135,,,,,,,0.177662441,3823296.076,59750.23696,,,,,,,0.907271144,0,66989.6169,,,
2021-10-01,74.59417607,4329863215,648661115.9,0.666730982,594916035.6,90658925.13,0.100395308,754570580.4,271343762.9,499.965661,317831975.8,60361043.03,4.434152599,149801671.1,55427458.91,6.868145988,130713416.1,4555717.796,3.29E-06,84769632.47,616462.9349,9.10E-06,90876180.06,4558504.293,,,,1.62E-10,0,1708617.334,0.170343178,209914908.5,80308848.25,1.582309161,82468999.07,32226627.75,11.7259731,202461430.9,133024704.4,,,,,,,0.575813017,83744402.2,12914313.99,,,,2.556023421,0,18425868.9,6.666593947,144220897.2,4527826.708,,,,,,,0.129276686,28653490.91,1482171.336,0.852750404,35897059.05,1124165.341,,,,,,,0.163204133,6806002.538,88633.7324,,,,0.252110658,0,322765.8274,0.038786494,2207753.5,34242.99776,1465.062893,123968250.9,868363.1962,,,,2.249123187,14820822.19,864377.3613,,,,0.030221671,0,9679.534343,0.006893126,5599803.259,667318.9112,0.219514675,30057768.32,10367529.95,0.261495109,5876356.799,199614.2662,,,,0.79080295,6097666.419,5571942.477,,,,0.084551465,3559669.289,1328764.831,1.126994158,0,3889571.874,65.35364475,6205615.422,89960.49746,0.073068449,4117644.567,733415.3156,2.04229253,24665387.4,4949968.576,0.088675737,5697828.915,833191.6143,0.024205356,0,490223.1258,0.133334459,1974328.948,1270199.169,,,,,,,0.186943094,3803962.397,57788.00204,,,,,,,0.898529656,0,28000.68136,,,
2021-10-02,109.6462582,6623487218,2054615039,0.806523813,717253064.7,179517724.3,0.101080184,763015751.6,308724247.9,546.9878202,347606668,26138449.03,5.147032229,173252197,87046076.29,7.447660776,141339471.9,5556634.074,4.15E-06,107047152,1898020.272,1.06E-05,105147330.8,2210951.229,,,,1.90E-10,0,445971.2082,0.204832671,254180918.6,111542942.2,1.624997827,86289088.52,34364865.07,14.52200645,253673202.7,193884988.4,,,,,,,0.593813332,86278474.88,5994459.962,,,,3.108475738,0,8862469.915,7.386581696,159517646,12237646.82,,,,,,,0.143388744,31756054.62,1313371.535,0.997454526,41809308.37,1861646.576,,,,,,,0.158494054,6648331.995,124232.9047,,,,0.312602532,0,1029014.414,0.043304121,2471821.093,9015.353887,1600.014839,135742374.5,788636.9729,,,,2.531019362,16667488.4,1271485.682,,,,0.03327784,0,45069.55659,0.010302347,8620511.625,143061.8798,0.225234192,31130689.19,4807707.363,0.312572871,7123303.593,461079.6531,,,,0.805459326,6199776.253,4996208.17,,,,0.086535693,3624781.796,1111787.991,1.578732992,0,3845969.658,73.81450327,6991217.703,213713.4038,0.077919663,4391588.927,776782.2094,2.325787784,28089471.4,2381332.228,0.112737015,7175085.272,1641253.885,0.02455289,0,793919.0478,0.144597064,2131164.943,1293134.241,,,,,,,0.167356312,3467370.085,78950.39712,,,,,,,0.8358916,0,132856.0291,,,
2021-10-03,107.8005757,6572730765,1659811495,0.786800568,700915680.6,114243313.4,0.102125134,770375399,233101368.9,568.0922085,361466955.7,30501279.72,5.30811484,179092739.6,93739138.69,7.7541607,149031554.2,7102627.27,5.57E-06,143092789,4623388.107,1.04E-05,104243698.5,1696572.635,,,,1.98E-10,0,455655.7289,0.200641708,248648114.5,115308237.1,1.623613422,86184598.15,23755707.21,13.33392619,230976786,143098558.7,,,,,,,0.583244693,86385246.38,3189804.253,,,,2.930476393,0,12121163.54,7.878733426,169827436.8,27390010.26,,,,,,,0.146100322,32358387.36,1005107.481,1.113326451,46892947.89,4526899.109,,,,,,,0.171547477,7219188.934,88649.23966,,,,0.35965631,0,1278065.994,0.045822898,2663662.587,31720.67936,1658.953577,140345066.5,386804.73,,,,2.544843464,16805742.22,785670.4738,,,,0.036414519,0,16406.99691,0.010111225,8332464.214,236724.2729,0.236577014,32618691.24,5024354.852,0.291492154,6599764.365,315743.299,,,,0.882710447,6795514.334,7056535.65,,,,0.087419626,3684734.656,682122.9515,2.050730015,0,4676181.858,76.55825768,7257748.165,125059.2259,0.080327767,4381476.32,703752.3067,2.292978944,27740866.23,2641488.048,0.130253466,8359454.908,1967219.769,0.027156752,0,1402603.568,0.16243704,2374883.988,1057601.029,,,,,,,0.161232709,3331800.523,60120.95962,,,,,,,0.798772883,0,48052.35803,,,
2021-10-04,135.9608604,8253167103,1595845668,0.880914579,774438834.1,240663203.5,0.115508747,871813791.2,444981434.9,570.7805655,363507941,29923707.88,5.23675123,176804405.5,62258961.25,8.071874063,152802703.9,6386051.167,6.48E-06,166927566.6,3608510.278,1.07E-05,106747255.2,1356654.776,,,,1.88E-10,0,442827.6755,0.200791678,249182613.1,71603757.77,1.634320588,86999105.44,21608552.75,14.31332476,247728356,129398117.3,,,,,,,0.533445983,79301367.47,2628263.65,,,,2.780221223,0,17021477.87,8.537635932,184412936.1,14619444.75,,,,,,,0.145045774,32190096.85,1126191.358,1.038055143,43774136.19,1214834.163,,,,,,,0.11230736,4728241.59,39626.28502,,,,0.386099921,0,1533265.657,0.047005011,2686224.948,13909.93755,1576.921507,133885610.3,679004.993,,,,2.502206328,16530319.55,732478.6561,,,,0.034662904,0,17722.55916,0.010447026,8514326.351,327203.6496,0.237490766,32785416.65,2527555.806,0.274481296,6162570.202,252606.7442,,,,0.893689498,6882632.29,4565730.839,,,,0.08155188,3445540.646,570726.8915,1.775692329,0,2654724.418,75.87178155,7163672.912,107261.4432,0.078308412,4414549.526,871371.3743,2.289577373,27807948.42,2426790.154,0.155309544,9914457.624,2005791.41,0.026621387,0,703770.6578,0.14775884,2180027.351,928653.2364,,,,,,,0.152928539,3221182.356,51505.1478,,,,,,,0.794817,0,28983.04405,,,
2021-10-05,134.6017437,8220579337,2656054896,0.824946588,736276552.1,185641613.9,0.112231463,846670596.7,297192319.5,571.0631188,362514103.6,27728132.73,5.308995854,179586694.8,107107257.3,8.800821347,167308000.7,10264586.55,7.31E-06,188308293.8,5344240.759,1.19E-05,118830012.4,4435858.99,,,,1.93E-10,0,507926.146,0.204408267,254510465.5,117780916.5,1.681120496,93115637.46,48267099.72,14.15927888,246894897.6,267284297.9,,,,,,,0.533703959,81153294.26,2801625.967,,,,2.597508833,0,7844770.151,9.368686221,202410381.9,32003829.02,,,,,,,0.156980671,34777373.23,3400565.671,1.029556709,43418085.24,2072412.274,,,,,,,0.165222853,6929587.996,86098.2293,,,,0.439398742,0,1155961.53,0.048120454,2724898.682,16607.43584,1534.426887,129747222.3,524654.9491,,,,2.401042084,15821297.97,887366.9348,,,,0.034920666,0,21484.50592,0.013400079,10965898.18,383422.3635,0.247581988,34253869.25,4967676.687,0.277776323,6237423.143,169283.9741,,,,1.142498525,8775673.922,7586995.548,,,,0.085465908,3600374.222,793091.422,1.945874671,0,1988227.281,76.59529352,7260358.745,114754.0022,0.076588443,4400466.491,831660.4965,2.202970138,26668492.94,1988632.632,0.16880577,10898138.23,4222291.528,0.025530087,0,559648.6893,0.144320123,2132975.463,867016.0335,,,,,,,0.173168411,3539777.048,95124.63834,,,,,,,0.810613055,0,70419.21859,1.266245635,0,3464171.63
2021-10-06,129.9169841,7937273638,2240021805,0.805540493,722427112.6,91636367.34,0.105189942,796345727.4,158730377.6,603.3641621,383397487.7,35235274.56,5.207159324,175553173.5,51418646.75,8.768518557,166471101.3,6742582.095,8.24E-06,212087971.2,3708891.709,1.44E-05,143093431.5,5716351.607,,,,2.29E-10,0,574282.5021,0.207326879,257582172.7,74660704.69,1.697706514,93523130.14,27715327.43,13.59390936,236977559.6,106028791.6,,,,,,,0.578640518,87764472.57,2819012.986,,,,2.686373796,0,8625424.705,9.414921718,205439908.3,41324627.99,,,,,,,0.149560363,33089126.26,1828154.325,1.059771868,44669375.27,1567019.79,,,,,,,0.169849428,7095709.392,50254.41307,,,,0.46570561,0,2174975.446,0.057704669,3287704.7,41850.58713,1576.453873,133239417.7,494955.6667,,,,2.557928726,16893460.15,946282.5954,,,,0.033502985,0,47987.69956,0.021518092,17654373.41,4110648.662,0.269459789,37133378.14,10660802.12,0.28109062,6237256.253,141360.6531,,,,1.086740115,8371196.437,5726915.939,,,,0.08105252,3414238.387,599149.7029,2.079875992,0,2761191.332,81.68704459,7750486.997,132640.5325,0.073597806,4401079.317,823487.1105,2.077715777,25165095.87,2303057.861,0.154086832,9887658.687,1735500.364,0.02648941,0,685678.2429,0.150767965,2223918.111,1262980.029,,,,,,,0.17776409,3492326.684,76056.55191,,,,,,,0.802949684,0,53572.19772,1.266245635,0,3464171.63
2021-10-07,127.0569821,7719400067,2783535655,0.815310418,725766648.7,214024451.7,0.099398778,750151977.9,164585938.9,683.0193299,434024265.8,119371067.6,4.864891921,164002691.1,48506483.99,9.21929898,174372255.1,6400487.658,7.31E-06,188036094.3,2615176.883,1.25E-05,124636514.1,8283394.379,,,,2.81E-10,0,842064.3454,0.196198149,243620599.5,76494525.22,1.65458515,89867097.11,24033466.6,13.05101753,226951817.5,106822222.9,,,,,,,0.582543455,88457353.96,5560132.275,,,,2.661240769,0,8680518.621,8.98852565,194258435.5,27976303.02,,,,,,,0.143067331,31807463.92,1814163.721,0.932727302,39287395.42,1860197.387,,,,,,,0.177126413,7353450.906,108541.3524,,,,0.532594647,0,2491010.108,0.061034675,3475507.655,61973.12818,1498.774039,126700242.2,194606.6787,,,,2.844186082,18792540.61,1340592.173,,,,0.032401271,0,11261.39861,0.021151846,17729846.38,945044.7288,0.261189275,35980457.53,4049786.22,0.267744503,6000470.717,136781.4681,,,,1.080677932,8335551.816,7276549.665,,,,0.081522553,3431223.215,735977.553,2.432104253,0,4186881.697,88.06179955,8358771.169,198314.3991,0.071148514,4011595.473,891901.5462,2.022831601,24493884.26,1642083.923,0.142470491,9174768.623,1564535.541,0.023942294,0,758585.4733,0.145239552,2287656.474,1181546.168,,,,,,,0.161460249,3329277.522,25116.35587,,,,,,,0.757517307,0,27293.38405,1.447894529,0,1531194.388
2021-10-08,124.678967,7590024629,1068903183,0.800626065,713408550.3,72718958.91,0.096486467,725760572.8,125934260.5,666.505706,424451979.2,44112666.9,4.616605601,155631337.8,40258913.18,9.323966677,177534798.5,5250042.403,6.73E-06,172673306.3,1560293.717,1.33E-05,132311554.6,7807326.518,,,,2.39E-10,0,604025.2852,0.220461987,273101806.2,124796479.3,1.656380194,89696456.95,21391387.26,13.21200793,230399957.2,84602344.96,,,,,,,0.619285152,92514208.44,3637476.869,,,,2.592798941,0,5867001.568,9.058045168,195690400.1,13785763.14,,,,,,,0.142015412,31457219.7,1070460.749,0.922087642,38506563.7,1153190.562,,,,,,,0.181199121,7606109.48,84395.65069,,,,0.492351357,0,1390125.172,0.056884118,3223235.221,26048.03714,1528.252235,129200346.5,184740.7679,,,,3.002339286,19915636.26,1319929.597,,,,0.03231001,0,10919.3612,0.016153272,13296485.98,469965.5133,0.234807578,32327981.89,4509215.125,0.251489016,5643610.543,206268.1975,,,,1.008259501,7763207.29,5524989.545,,,,0.078511991,3326242.625,818634.0915,2.684068262,0,3102219.835,88.86059398,8427852.402,94500.50132,0.071878999,4074808.276,766479.654,2.24934156,27354856.45,2204377.802,0.149970879,9568215.254,1401629.579,0.022448727,0,1802932.16,0.138668354,2183408.947,1122896.595,,,,,,,0.153907488,3199472.009,6696.427416,,,,,,,0.578317563,0,395692.7323,1.336202715,0,859007.9196
